text,label
"murah sih tapi jg coba coba bawa anak bahaya tangganya tinggi kalau anak jatuh selesai dah game over,ac-nya juga gak dingin....foto fotonya coba lebih real jd konsumen tidak salah book atau terlanjur bayar kesihan......kalau nginep sendiri is ok tapi gak kalau bareng keluarga.....",0
Hotel kotor mulai dari lobby hingga kamar. Seprei bernoda dan tidak bersih.  Petugas tidak ramah. ,0
"dpt kamar tv gak hidup, kamar tidak sesuai gambar, kamar mandi bau.",0
kamar no 14 showwer closed nya rusak,0
"Yang berkesan, staff ramah, makanan walaupun tdk prasmanan tp enak, proses check in dan check out mudah, view cukup baik, suasana lingkungan nyaman

Yang kurang berkenan, bangunan sudah cukup tua, banyak tembok yg sudah jamuran, ac bocor sehingga hrs ditadah, lampu kamar mandi gelap, ranjang berbunyi2 krn mungkin sdh tua, siaran tv sangat sedikit.",0
tidak dilengkapi alat mandi dan hrs pakai beli sendiri,0
"kasur dan bantal bau, pelayanan lambat.",0
"saya sudah kali ke 4 menginap, hanya kemarin, untuk kopi, teh, yang tersedia di kamar, sedikit ya.hanya untuk 1 orang. terpaksa belanja lagi di swalayan. please pelayanan room jangan berkurang ",0
"Di airy rating excellent, tapi trnyta kurang baik. Semoga untuk rating di perbaiki, karena hotel ini  tidak pantas dpt excellent",0
belum sempet nginep,0
room sangat lama untuk disiapkan saat check in.. sejam lebih saya menunggu.,0
"Kamar sempit banget, kaamr bau cat sehingga buat nafas menjadi sesak",0
Sedih,0
"Pelayanannya kurang memuaskan,  kamar kotor.. Tapi klo untuk jarak ke pusat kota relatif sedang tdk terlalu jauh.. ",0
"kamar mandinya kotor dan saluran airnya kesumbat jadi air ngenggenang dan meluap ke kamar, jadi bikin kamar banjir..",0
"Kamarnya model hunian lama, kasurnya berdenyit-denyit. Sejak awal masuk kamar mandi tercium bau, seperti bau kencing tikus. Suasana hotel juga kurang nyaman.",0
"Lagi siap pulang udah di ketok2 sm masnya yg nanyanya kurang ramah. Dan HAnduk cuma di kasih satu,pintu kmar mAndi gbs ke tutup",0
"Gaada selimut, air mineral pun gaada.  air panas gaada, breakfeast gaada (padahal di applikasi ada).  kecewa banget nya karena GAADA SELIMUT di area sedingin itu.  harga terlalu mahal untuk tempat yang bisa dibilang kumuh. ",0
fasilitas tidak sesuai dengan apa yang ada di pilihan kamar... ??,0
"tempatnya masuk gang kecil, aman dan bersih.  kelas kost2 an. ",0
"debris kamar yang ngga nyala air kran nya, diganti kamar tapi airnya ngga enak airnya kalo dibadan. ini kata tamu saya.. kami jadi ngga enak ama tamu kami",0
"It's cheap and good place to stay, room is clean, comfy.",1
"closetnya ga jalan, trus kotor.. byk koq yg pny guest house udh tua tp mereka rawat. ",0
Cermin tidak ada. Air keluar dari toilet masuk kekamar,0
gagal menginap,0
kamarnya ga terlalu gede tapi tempatnya bersih dan nyaman. Bakal nginep di sini lagi kalo ke jakarta,1
Staff-nya membantu banget. Thanks!,1
tidak recomended banget.  mengecewakan banget tidak sesuai pict..  ac tidak dingin ketauan gausah pake ac pake kipas.. air kecil banget..  pokoknya ngga banget deh.  kecewa banget aseli,0
"kolam renang jorok, kamar mandi kolam renang sangat jorok tidak terawat. ",0
"harga terjangkau, bersih, lokasi strategis, recomended??",1
"lumayan, cuman ruangan agak pengap",0
linen kotor,0
kamar yg di pesan tidak sesuai sama apa yg di pesan . AC nya panas . tv tidak berfungsi,0
"twin bed ny kecil bgt, pintu kamar mandi gk bsa di tutup n wifi gak jalan. kena charge biaya parkir 20rb. well not bad lah untuk harga segitu",0
Kamarnya gelap dan airnya bau,0
"by the way, thanks",0
"Hotelnya lumayan lah untuk tidur aja lumayan, kasur nya gede, cuma lampunya mungkin kuramg terang..",1
"Air untuk mandi habis, sebelumnya kotor berwarna kuning. sampai menghubungi cs karena air habis, padahal yang menginap tamu nya sedikit, kamar mandi ber bau.",0
"Tidak di kasih snack dan air minum
Tidak di kasih alat mandi seperti biasanya
Baru x ini  nginep di airy tidak dapat apa-apa
Cari tempat makannya Jarang Cape deh.",0
"Lokasinya Kos Kosan....
Tempat Kotor...
Gak Ada Air Panas Untuk Mandi...
Ruangan Kotor Dan Banyak Sampah...
Not Recomended Banget...
Untungnya Disana Kamar Full Karena Ada Kesalahan Sistem...
Terima Kasih Buat Airy Dipindahkan Ke Airy Slipi...
Walaupun Lokasi Hotel Agak Jauh Dari Urusan Bisnis Namun Hotelnya Bersih Dan Nyaman...",0
Lokasi nya strategis. Sarapan oke. Cuma bed nya kurang besar dikit. Selebihnya oke. ,1
"shower rusak
",0
kamar mandinya jorok,0
"saya datang jam 2 pagi..kamar belum disiapkan..nunggu 30 menit..kemudian tdk ada minuman dan sanck airy sampe saya cek out hotel jam 8pagi... sedikit pun dari pihak cs tdk ada rasa bersalah dan meminta maaf atas ketidak nyamanan .kamar mandinya sama wasttavel agak bangunann tua berkarat
",0
"Beberapa fasilitas kurang seperti wastafel yang mampet, toilet kurang bersih, dan air panas yang kurang deras alirannya..",0
kami sdh 2kali dihotel ini handuknya sdh kuning sekali perlu diganti kamar selalu dpt dibelakang minta yg didepan katanya penuh ternyata banyak yg kosong,0
Nyaman & memuaskan. Pelayanan nya juga baik,1
Fasilitas airy dikamar tidak komplit.,0
"kotor ,jorok ,bau keringet jamet, air untuk mandi mati, air minum di korupsi,tipi gambar nya semut demo, kalo gak niat bikin hotel bikin aja kosan jamet.. ",0
"kamar ok tp lg2 jendela tak ada, kmar pengap gelap",0
"pelayanan tidak memuaskan,ac tidak dingin dan akhirnya selama menginap keringetan terus,laporannya tidak di follow up dari pohak airy maupun cs apartelnya
terakhir kali menginap disini",0
"Sprei dan bed cover ny kurang bersih, ada suara yg ganggu tiap malem dr pipa di kamar mandi yg bikin ga bisa tidur nyenyak",0
saya tidak stay di tgl ini.,0
"ribut, wifi kurang..kayak kost  kosan..",0
"terlalu terisolasi,banyak anjing, jauh dari kota, kalau mau private recommended tapi kalau mau ke kota jangan ",0
tempat kurang bersih dan rapi,0
standar losmen,0
"saya sering pake airy ,reddoorz namun ini adalah Airy terburuk yg saya temui. kotor bangunan kumuh ga  ada handuk ,air mineral, kloset berkerak tidak ada air hangat. saya langsung check out dan menangis. tolong Airy ini diperhatikan jangan kerjasama dg hotel yg jelek dan kotor.",0
"pelayanannya ampun! ribet
",0
"Sprey nya bau, sepertinya tidak diganti. Lantainya lincin, mgkin karna kurang bersih pel nya",0
"Temboknya merekat rekat dan berjamur
Dan kamar mandinya kecil dan pengap",0
lantai 20 tdk ad water heater. ,0
"ruangan berkecoak, hotel mengerikan",0
"kamar mandi kotor bgt,  kamar bau kecoa+ada kecoanya. shower air panas tidak ada tisu toiletpun tak ada. semprotan toiletnya nyampe licin berlumut. kecewa",0
"receptionist tidak ramah sama sekali, handuk tidak ada, air minum tidak ada, amenities tidak ada. parah banget pokoknya",0
"kamarnya di bersihin lagi y.... masa saya masuk kamar baunya ga enak bngtz dan banyak binatang di kamar mandi.....  seharusnya setiap ada orng mau pakai kamar, kamarnya di semprot dlu mz pake pengharum, ac di nyalakan,tata kembali kebersihan dan kenyamanan nya ya 
",0
hotelnya tua dan toiletnya kurang bersih.. tapi staff nya ramah sekali.. saat itu booked utk 2 hr tp akhirnya sy book lg d tpt lain,0
receptionis bad service...kamar its oke...,0
"Awal masuk hotel pesan di airy superior double, dapatnya twin tanpa ada penjelasan di resepsionis. Baru tau saat sudah di kamar. Tanpa ada permintaan maaf (awalnya) baru kita marah2 sekian lama minta maaf 1/2 hati. Nyalain AC  kamar panas yg ada bikin kringetan, untungnya saat ganti resepsionis komplain masalah AC langsung dipindah kamar ke sebelah",0
"Kamar mandi lembab,  exhaust/vacuum di kamar mandi tidak berfungsi sehingga handuk dan kain lainnya berbau apek. 
Pelayanan ramah
Sarapannya tidak enak
Kebersihan kamar kurang baik
Dengan reputasi dan room rate sekian, menurut saya mengecewakan",0
"toilet duduknya agak tinggi, jadi susah utk ibu saya yg. berumur 82thn utk naik keatasnya...
",0
dikecewakan oleh karyawan yg membuka pintu kamar seenaknya sendiri. tanpa mengetuk tanpa permisi. sungguh mengecewakan. pertama dan terakhir.,0
"Pas booking, saya lihat kondisi bangunan nampak kumuh. tp  saya percaya dengan nama Airy. Dan saya lihat di foto, kmr airy yg saya pesan sangat bersih. tp ternyata kmr yg saya dpt sangat jauh beda dgn yg difoto. Sprei sudah dekil. kalo ke Sukabumi saya tidak akan menginap disana lagi. dan saya tidak akan merekomendasikan ke keluarga dan teman saya",0
kok kamarnya di parkiran? seperti lokasi gudang... dan sebelahnya tanah kosong pula. sedihhh...,0
"wifi sering putus, ac berisik & kurang dingin ",0
"Shower yang di atas rusak,jadinya mandi pakai keran bawah haha (jongkok di bawah)...dinding dan lemari catnya mulai terkelupas...yaaaa gak sesuai sama yang di foto ....lainya bagus ",0
"harga emang ga bisa bohong...receptionist jutek, kamar mandi kotor, lantai kmr lengket,kmr agak bau, ac ga dingin malah dksh kipas. kasurnya ya ampun katanya buat 2 org. dksh yg ckup buat 1 org. mana sy bwa anak kecil lagi. ga recomend bgt!!!",0
"kamar terlalu kecil, toilet tidak terlalu bersih",0
hotelnya bagus .saran aja si .untuk kamar deluxe . di siapkan breakfast,1
air kurang lancar,0
"Kamarnya sih cukup luas untuk ber2, ac nya sangat dingin, tetapi kamar mandi nya agak bau, amenity kit nya lengkap, cat tembok banyak yg mengelupas, breakfast nya hanya pake kotak sterofoam",0
not so nice,0
tidak sesuai gambar yg di pesan dan sprei banyak bercak ,0
Harga awal itu tipuan pantesan murah. Taunya pas nginap diminta tambahan 50% dr hrga yg dibayar awal. Blm lg klo nambah org bayar dg sewa 1 kamar. Pdhal ga dikasih sarapan dan ga dksih kasur tmbahan. Hanya bed cover doang. Ihh mahal bgt ternyata!!! Mending dr awal di hotel lain yg ketauan mahal tanpa biaya tambahan yg ga masuk akal kyk gini. Kecewa,0
ada pub. jedag-jedug berasa ke kamar tiap malam! tapi complaint handling bagus. petugas ramah,0
BERISIK!,0
"Tempat strategis, dekat alun-alun Malang. AC oke, kamar mandi oke, air hangat oke. Kebersihan kamar perlu ditingkatkan, lantai kayak gak pernah dipel, sprei juga kurang bersih. Wallpaper waktunya diganti, banyak yang sudah terkelupas. Tidak disediakan handuk. Sempat numpang ke toilet bawah (toilet karyawan), toiletnya jorok. ",0
"Hotelnya dekat dengat sanur dan lapangan renon! Staff ramah, nyaman, kamar cukup bersih, hanya saja toiletnya bunyi terus setiap habis diflush. Harga yg ekonomis namun kualitas cukup baik! ",1
"KECEWA SEKALI,KAMAR MANDI KOTOR, PEMANAS AIR TIDAK BEKERJA, TOILET FLUSH RUSAK, BERBEDA JAUH SEKALU DARI YANG DI PHOTO, NGGAK LAGI DEH DISINI....",0
"Kamar sempit, tangga kurang cukup aman, kamar mamdi tidak cukup bersih ",0
"segala pass,pelayanan kurang ramah,fasilitas kurang",0
"kamar bau rokok, tidak ada jendela, air agak kuning.",0
"Tempatnya bagus, di depannya ada masjid. ",1
foto yg tidak sesuai,0
"Receptionistnya ketus, tidak ramah. Kamarnya penuh nyamuk, handuk dalam kamar cuma 1 padahal pesan yang twin, belum lagi handuk tersebut basah, entah belum diganti atau belum kering setelah dicuci. Intinya Sangat sangat mengecewakan",0
Tidak harum,0
"kotor, gk lngsung dibersihin tiap hri, handuk gk langsung ksh wktu berganti hri.",0
pelayanan masih kurang,0
"salah satu kamarnya bau toilet, saya jd pindah kamar, kamarnya jg sempit bgt gak cocok bw keluarga",0
kecewa ajaa,0
"recomend bgt sebelumnya karna AC nya dingin, kamar mandi bersih, bisa mesen makanan , minuman dan cemilan jg dibawahnya.  udah percaya sama tempat ini. tapi sayangnya waktu itu bikin kepercayaan saya hilang. AC nya ga dingin sama sekali. tidur kegerahan. udah dibenerin masih aja tetep panas. ",0
AC tidak dingin dan tidak ada lift kekamar atas!,0
Amazing service. I like the meals. :),1
"toilet seperti belum dibersihkan, tidak tersedia handuk serta tempat sampah di dalam kamar, sedangkan tempat sampah diluar kamar tepatnya di depan kamar sudah penuh oleh sampah dari penghuni lain namun pengelola tidak membersihkannya. ",0
"nyaman kamar luas , oke sih tapi syang
 kamar nya mati lampu terus

yg lain bagus ko",0
lebih ditingkatkan lagi kualitas kamarnya,0
"kebersihan harus dijaga banyak rambut di saluran air, lantai juga masih berdebu. tv nya jadul penuh debu dan volume tak berfungsi...tolong diperhatikan lagi
",0
Tidak sesuai ,0
harus menelpon hotel bolak-balik untuk menyalakan air karena katanya sedang ada perbaikan. padahal kami tiba jam 10 malam. ,0
"kamarnya bangunan lama.jadi sedikit serem
",0
dpt kmr yg Ac nya gk dingin,0
"kamar kotor, kamar mandi ada sarang laba-laba, wastafel mampet",0
"Kamarnya wangi karbol yg sangat menyengat, saya curiga freon yang bocor. Tolong diperhatikan agar tidak sampai ada yg keracunan. Terimakasih #101",0
"Tempatnya bersih,nyaman, & pelayanannya bagus, ramah. recomended ",1
"Kebersihan sangat kurang, lantai teras tidak di pel, banyak sudut kotor, tembok lembab, kamar mandi menguning, selimut+sprai+handuk putih kusam kumal, kolam renang keruh. Air panas tidak berfungsi. Lokasi dekat sekali dengan bandara, sekitar banyak minimart dan warung makan. 850m dari Discovery Shopping Mall dan Waterboom Bali. Kamar+hotel luas",0
"Bagus sih, cuma kebagian di Saung. Kamar mandi atap bolong dan tidak ada gantungan baju",1
"air GK jalan,pelayanan kurang bagus
",0
air pembuangan di kamar mandi tersumbat,0
"wifii kurang kenceng, g dpat snack ma toileteries, g ada water heater. lainnya oke",0
no comment,0
air kranya asin gak seperti yg diharapkan..kecewa,0
karena pelabuhan ditutup. 2 kmr hangus dan batal menginap disini. :(,0
"Pertama dapat kamar, ac nya rusak. Suasana kamar agak berdebu, sepertinya sudah lama tidak pernah diisi. Kemudian komplain, dipindahkan ke kamar lain, ac berisik, ruangan bau bekas rokok, kotor berdebu. Mungkin karena harga budget, jadi dibiarkan berdebu.",0
"Tidak bisa tidur nyenyak karena suara AC ribut, kamar di sebelah juga ribut, ",0
"Fitur sih sesuai keterangan di app. Tapi detail keadaan kamar nya perlu di maintain, seperti gagang yang berkarat bahkan kloset tanpa dudukan",0
"Tempat tidur ga nyaman, terlalu jeblok ke bawah",0
Fucking hotel ??,0
"lampu/listrik mati berkali kali, parah. katanya akibat kelebihan beban krn kamar penuh, ketika mesin air nyala, skring turun, di kamar tidak ada selimut, katanya habis, saya tetap minta diberi selimut dan dikasih hanya 1 selimut yg msh bungkus plastil/baru. tp saya berterima ksh ketika masuk kamar wangi, sprei kasur, sarung bantal lumayan bersih",0
"wifi mati, sinyal handphone tidak bisa di dalam kamar jadi harus mwngandalkan wifi. kalau wifi mati tidak bisa komunikasi sama sekali",0
PAYAH,0
pintu kamar mandi tidak bisa dikunci,0
kasurnya per nya pada keluar.. waktunya di ganti gan,0
"Kamarnya bersih, fasilitas lumayan ada wifi,tv dan full AC",1
"Sepreinya bau! Bantal airynya kayak kotor, atap kamarnya kotor kayak bocor terus sepreinya basah kayak kena bocor, showernya yg keluar airnya cuma setengah. Not recomended! Gak lagi2 mau kesini",0
Tempat pembuangan kamar mandinya mampet.. ,0
"Kamar kecil tapi cukup baik dan rapih, bersih, nyaman. ada AC dan ada air panas. TV besar dan pelayanan OK. Seperti menginap di kosan dengan fasilitas hotel. dan tentunya.. harga murah banget",1
"untuk kamar bagus karena luas , tapi untuk pelayanan nya kurang . kamar tidak di rapihkan , minuman dan makanan dari airy tidak di siapkan langsung . setelah saya minta baru di siapkan . ",0
"kompor tidar menyala hanya pajangan saja, ketika saya tidur terdapat suara dengungan yg cukup mengganggu, bahkan ada beberapa kecoa yg ada di dalam kamar saya yg harus saya bunuh satu"". but buat koneksi WiFi nya gak bisa bohong.. kenceng banget... aku berharap semua keluhan ku yg aku sampaikan dapat di perbaiki dan di maksimalkan lagi kinerjanya.",0
Ac panas,0
"kamarnya kotor, airnya sering mati dan siaran tv tidak ada alasan satelitnya disambar petir",0
"handuk cuma 1 padahal yg nginep 3,selimut g ada,pelayan kurang ramah",0
Tidak sesuai dengan standar yang ditentukan,0
"seprai kurang betsih, air panas ada, sarapan dingin, tv masih tabung, kamar gelap. kurang nyaman, terkesan hotel kurang baik",0
"Airy yg join dengan Box hotel. Untuk hotel Budget, kebersihan sangat baik, AC + air panas + tv + wifi nya lancar. Hanya saja yg minus dari hotel ini adalah receptionist wanita nya yg sama sekali tidak ramah. Ketika tamu datang ke meja receptionist tidak ada sapa dan senyum. Menerima tamu dengan wajah jutek. Mungkin saya rasa ini bukan receptionist melainkan pembantu hotel yang kebetulan sedang di suruh jaga meja receptionist.",1
kayak losmen,0
"Tempat nyaman, konsep ruangannya bagus tetepi sayangnya tidak ada tempat sampah, water heater mati, selimut tipis, receptionist tidak stand by di depan.",0
krn jauh ternyata dan aku gajadi bobo disana,0
"penginapan menarik dan lucu. ruang gerak tidak terlalu luas, akan tetapi nyaman untuk beristirahat. kamar mandi bersih. hanya saja di pemberitahuan ada sarapan, ternyata tidak ada. tapi saya sangat menikmati.??????",1
"ruang resepsionis bocor
parkir mobil sempit banget
pintu kamar rusak",0
"memuaskan, tapi Snack nya kebanyakan MSG",0
air sempet mati.. air panas ga jalan. pelayanan kurang profesional.. ac bocor.. ,0
Sepertinya sprei/selimut ada yg tidak diganti. Saya tidur terasa gatal sampe merah2 di seluruh badan. Akhirnya pakai baju lengan panjang n celana panjang biar ga gatal/lgsg kena sprei. Tv kabel tidak bisa diakses,0
